location_name,horizon,value,date
Alabama,2,216.2949690109803,2024-12-28
Alaska,2,23.937984130660713,2024-12-28
Arizona,2,924.0888751611518,2024-12-28
Arkansas,2,175.57813509010361,2024-12-28
California,2,1523.2701630253277,2024-12-28
Colorado,2,194.99354978709962,2024-12-28
Connecticut,2,62.37283579068989,2024-12-28
Delaware,2,39.16462568600482,2024-12-28
District of Columbia,2,20.177840212476646,2024-12-28
Florida,2,969.514692166202,2024-12-28
Georgia,2,241.60770604972782,2024-12-28
Hawaii,2,34.95188911902336,2024-12-28
Idaho,2,150.70697772059248,2024-12-28
Illinois,2,640.2616943845604,2024-12-28
Indiana,2,185.59473057164598,2024-12-28
Iowa,2,106.80378843418757,2024-12-28
Kansas,2,149.70836317406255,2024-12-28
Kentucky,2,115.24557665980348,2024-12-28
Louisiana,2,304.08373869146334,2024-12-28
Maine,2,17.768465317054012,2024-12-28
Maryland,2,82.09595398566645,2024-12-28
Massachusetts,2,158.42825754149348,2024-12-28
Michigan,2,267.3617764215843,2024-12-28
Minnesota,2,180.57972161425673,2024-12-28
Mississippi,2,91.52030723155737,2024-12-28
Missouri,2,255.67275719139585,2024-12-28
Montana,2,29.322910089897416,2024-12-28
Nebraska,2,25.50643289164164,2024-12-28
Nevada,2,199.71466905838795,2024-12-28
New Hampshire,2,41.50278358801905,2024-12-28
New Jersey,2,348.27664945719005,2024-12-28
New Mexico,2,205.09167088120364,2024-12-28
New York,2,706.2628735958881,2024-12-28
North Carolina,2,357.1738952880965,2024-12-28
North Dakota,2,10.617142900555642,2024-12-28
Ohio,2,238.24944810789816,2024-12-28
Oklahoma,2,161.25526183471533,2024-12-28
Oregon,2,262.6619448542323,2024-12-28
Pennsylvania,2,310.2329923335351,2024-12-28
Puerto Rico,2,61.881564031256005,2024-12-28
Rhode Island,2,26.556291291072114,2024-12-28
South Carolina,2,91.8882003785689,2024-12-28
South Dakota,2,51.680845274316894,2024-12-28
Tennessee,2,388.95907920132544,2024-12-28
Texas,2,1128.2361335080438,2024-12-28
US,2,15845.04074068402,2024-12-28
Utah,2,67.5696429979437,2024-12-28
Vermont,2,14.699011878611174,2024-12-28
Virginia,2,276.6424113600422,2024-12-28
Washington,2,409.57033215509904,2024-12-28
West Virginia,2,52.960063115955585,2024-12-28
Wisconsin,2,243.73979165418402,2024-12-28
Wyoming,2,45.072737148216575,2024-12-28
