location_name,horizon,value,date
Alabama,4,186.11777823925823,2025-01-18
Alaska,4,40.61201493517421,2025-01-18
Arizona,4,563.2238834280023,2025-01-18
Arkansas,4,292.7694837619677,2025-01-18
California,4,1140.9683222614885,2025-01-18
Colorado,4,311.06408272305043,2025-01-18
Connecticut,4,255.6559606021892,2025-01-18
Delaware,4,26.842788093702232,2025-01-18
District of Columbia,4,28.69199157461479,2025-01-18
Florida,4,1138.738528551488,2025-01-18
Georgia,4,699.9996296653395,2025-01-18
Hawaii,4,49.86367859927217,2025-01-18
Idaho,4,94.97593048960147,2025-01-18
Illinois,4,556.0346258568007,2025-01-18
Indiana,4,459.7084371197175,2025-01-18
Iowa,4,70.41518775013475,2025-01-18
Kansas,4,160.1737486319088,2025-01-18
Kentucky,4,262.57264207925795,2025-01-18
Louisiana,4,231.54978412640276,2025-01-18
Maine,4,36.42536056804502,2025-01-18
Maryland,4,283.53980766423905,2025-01-18
Massachusetts,4,244.95689064299418,2025-01-18
Michigan,4,502.47967665742345,2025-01-18
Minnesota,4,178.12691751157521,2025-01-18
Mississippi,4,170.36964325761141,2025-01-18
Missouri,4,709.5216813983296,2025-01-18
Montana,4,45.53712707380883,2025-01-18
Nebraska,4,44.9556358852512,2025-01-18
Nevada,4,141.40304346430838,2025-01-18
New Hampshire,4,59.0865242869113,2025-01-18
New Jersey,4,456.71137924204925,2025-01-18
New Mexico,4,170.8926337835131,2025-01-18
New York,4,1277.768333082278,2025-01-18
North Carolina,4,359.2856265365933,2025-01-18
North Dakota,4,25.899611595829867,2025-01-18
Ohio,4,565.754098935541,2025-01-18
Oklahoma,4,504.2564140063902,2025-01-18
Oregon,4,273.9810858004051,2025-01-18
Pennsylvania,4,905.4086502344201,2025-01-18
Puerto Rico,4,23.31248419107013,2025-01-18
Rhode Island,4,30.451786139438525,2025-01-18
South Carolina,4,382.2001720500292,2025-01-18
South Dakota,4,74.63376067999778,2025-01-18
Tennessee,4,444.7032411797653,2025-01-18
Texas,4,1544.4459036217143,2025-01-18
US,4,16991.81782084856,2025-01-18
Utah,4,67.9711319901133,2025-01-18
Vermont,4,20.519464986410142,2025-01-18
Virginia,4,386.4610588848308,2025-01-18
Washington,4,407.19375744564746,2025-01-18
West Virginia,4,76.92293564383313,2025-01-18
Wisconsin,4,289.3144018612344,2025-01-18
Wyoming,4,19.733469206271277,2025-01-18
