location_name,horizon,value,date
Alabama,1,62.771349674567645,2024-12-07
Alaska,1,9.131012041132408,2024-12-07
Arizona,1,705.5264006597565,2024-12-07
Arkansas,1,14.05502249011135,2024-12-07
California,1,1260.5007579576352,2024-12-07
Colorado,1,81.576977303546,2024-12-07
Connecticut,1,27.889026217685043,2024-12-07
Delaware,1,19.32018298689096,2024-12-07
District of Columbia,1,12.708292459293022,2024-12-07
Florida,1,684.6562316951463,2024-12-07
Georgia,1,58.1226322713558,2024-12-07
Hawaii,1,13.528075387749304,2024-12-07
Idaho,1,30.546700915117718,2024-12-07
Illinois,1,105.73995962131175,2024-12-07
Indiana,1,49.37245033262202,2024-12-07
Iowa,1,9.055891378989529,2024-12-07
Kansas,1,19.37122478023772,2024-12-07
Kentucky,1,9.781909046332377,2024-12-07
Louisiana,1,155.92894651292457,2024-12-07
Maine,1,5.084824001437045,2024-12-07
Maryland,1,32.32397286612166,2024-12-07
Massachusetts,1,63.39819773949337,2024-12-07
Michigan,1,56.79982480726731,2024-12-07
Minnesota,1,60.16083464834791,2024-12-07
Mississippi,1,37.34935636955459,2024-12-07
Missouri,1,92.30531667404877,2024-12-07
Montana,1,5.244436446959451,2024-12-07
Nebraska,1,8.487042877164996,2024-12-07
Nevada,1,59.90688773986813,2024-12-07
New Hampshire,1,13.693108070270766,2024-12-07
New Jersey,1,75.65619336980858,2024-12-07
New Mexico,1,94.03199529217308,2024-12-07
New York,1,184.47555077693363,2024-12-07
North Carolina,1,73.51543339378676,2024-12-07
North Dakota,1,2.3244350706847783,2024-12-07
Ohio,1,76.0288975943138,2024-12-07
Oklahoma,1,52.52481384141192,2024-12-07
Oregon,1,43.58271113366183,2024-12-07
Pennsylvania,1,162.49248950876571,2024-12-07
Puerto Rico,1,51.506312498319716,2024-12-07
Rhode Island,1,7.177940215256569,2024-12-07
South Carolina,1,26.23639929686659,2024-12-07
South Dakota,1,4.054763864406463,2024-12-07
Tennessee,1,84.78451294774406,2024-12-07
Texas,1,440.8318392932835,2024-12-07
US,1,5107.933217020081,2024-12-07
Utah,1,28.817076415079846,2024-12-07
Vermont,1,3.961802741867821,2024-12-07
Virginia,1,60.15508603238375,2024-12-07
Washington,1,67.21949137678915,2024-12-07
West Virginia,1,6.787929325606713,2024-12-07
Wisconsin,1,33.39021303178597,2024-12-07
Wyoming,1,5.789118971913507,2024-12-07
