location_name,horizon,value,date
Alabama,2,34.806286119475565,2024-11-23
Alaska,2,7.8901278811432105,2024-11-23
Arizona,2,610.4805359843148,2024-11-23
Arkansas,2,19.474392944769097,2024-11-23
California,2,256.39335493684075,2024-11-23
Colorado,2,21.845299359986242,2024-11-23
Connecticut,2,31.85525478683219,2024-11-23
Delaware,2,5.688829998202798,2024-11-23
District of Columbia,2,8.499331761581923,2024-11-23
Florida,2,453.93281444442977,2024-11-23
Georgia,2,54.12068883226142,2024-11-23
Hawaii,2,10.032464244829708,2024-11-23
Idaho,2,5.48844433138966,2024-11-23
Illinois,2,68.43244262258273,2024-11-23
Indiana,2,120.79191021078717,2024-11-23
Iowa,2,10.354792241834751,2024-11-23
Kansas,2,16.94460252956748,2024-11-23
Kentucky,2,34.70662605872032,2024-11-23
Louisiana,2,125.52845681229407,2024-11-23
Maine,2,4.713739641257631,2024-11-23
Maryland,2,20.233874806759207,2024-11-23
Massachusetts,2,27.94105081691115,2024-11-23
Michigan,2,217.54346557562533,2024-11-23
Minnesota,2,118.95075355609654,2024-11-23
Mississippi,2,38.51195288264378,2024-11-23
Missouri,2,51.30919083346196,2024-11-23
Montana,2,5.31985196285051,2024-11-23
Nebraska,2,8.956265822556349,2024-11-23
Nevada,2,25.069117886417807,2024-11-23
New Hampshire,2,21.34980857554619,2024-11-23
New Jersey,2,101.7336680460923,2024-11-23
New Mexico,2,24.49061009689594,2024-11-23
New York,2,40.12294510965318,2024-11-23
North Carolina,2,175.20377366359338,2024-11-23
North Dakota,2,32.116857392208814,2024-11-23
Ohio,2,406.86145726638597,2024-11-23
Oklahoma,2,61.46326899097843,2024-11-23
Oregon,2,32.782060092727164,2024-11-23
Pennsylvania,2,120.08088518883382,2024-11-23
Puerto Rico,2,22.127015753604887,2024-11-23
Rhode Island,2,1.471704610785168,2024-11-23
South Carolina,2,32.02051745205291,2024-11-23
South Dakota,2,5.1213688499668235,2024-11-23
Tennessee,2,79.85420003147253,2024-11-23
Texas,2,312.35921809426804,2024-11-23
US,2,2878.453553231125,2024-11-23
Utah,2,7.3732187351527685,2024-11-23
Vermont,2,1.0556762978199978,2024-11-23
Virginia,2,52.941134579885244,2024-11-23
Washington,2,47.46787629055631,2024-11-23
West Virginia,2,10.781420319016908,2024-11-23
Wisconsin,2,27.919565950729822,2024-11-23
Wyoming,2,28.171107055118025,2024-11-23
