location_name,horizon,value,date
Alabama,3,166.87305964487828,2024-12-28
Alaska,3,18.577574666696012,2024-12-28
Arizona,3,748.4102654975021,2024-12-28
Arkansas,3,131.07394456124638,2024-12-28
California,3,2349.5179706931526,2024-12-28
Colorado,3,149.49878885100205,2024-12-28
Connecticut,3,24.63033769731713,2024-12-28
Delaware,3,42.93968956421126,2024-12-28
District of Columbia,3,26.599748523191842,2024-12-28
Florida,3,1056.228067177818,2024-12-28
Georgia,3,121.36875796913354,2024-12-28
Hawaii,3,38.097424880689836,2024-12-28
Idaho,3,189.07495851503757,2024-12-28
Illinois,3,376.1233882549096,2024-12-28
Indiana,3,51.47385153991482,2024-12-28
Iowa,3,19.224302275095567,2024-12-28
Kansas,3,150.22423180661946,2024-12-28
Kentucky,3,67.67305415572764,2024-12-28
Louisiana,3,206.49610692872037,2024-12-28
Maine,3,11.931046478387458,2024-12-28
Maryland,3,86.95025943377553,2024-12-28
Massachusetts,3,152.27874253431114,2024-12-28
Michigan,3,226.90753874264723,2024-12-28
Minnesota,3,119.87143333568685,2024-12-28
Mississippi,3,108.66115352040966,2024-12-28
Missouri,3,440.47483786912005,2024-12-28
Montana,3,31.863429981808462,2024-12-28
Nebraska,3,22.050427917066003,2024-12-28
Nevada,3,134.47013406906066,2024-12-28
New Hampshire,3,34.68883999342009,2024-12-28
New Jersey,3,56.152388495459945,2024-12-28
New Mexico,3,200.5639512655725,2024-12-28
New York,3,561.808432338782,2024-12-28
North Carolina,3,414.3641051716145,2024-12-28
North Dakota,3,26.240707592998078,2024-12-28
Ohio,3,361.93143463872406,2024-12-28
Oklahoma,3,140.70074378215705,2024-12-28
Oregon,3,281.10874147719295,2024-12-28
Pennsylvania,3,494.5515752152217,2024-12-28
Puerto Rico,3,85.6427516942549,2024-12-28
Rhode Island,3,15.086552261888086,2024-12-28
South Carolina,3,94.66577178149056,2024-12-28
South Dakota,3,40.71569375202226,2024-12-28
Tennessee,3,216.20581419117863,2024-12-28
Texas,3,1212.1667941908886,2024-12-28
US,3,12136.093274190549,2024-12-28
Utah,3,60.30889915731643,2024-12-28
Vermont,3,18.199736893419733,2024-12-28
Virginia,3,377.6376453149389,2024-12-28
Washington,3,317.1380562812409,2024-12-28
West Virginia,3,32.05056186081508,2024-12-28
Wisconsin,3,208.78459786923918,2024-12-28
Wyoming,3,11.852090972128286,2024-12-28
