location_name,horizon,value,date
Alabama,4,16.941731112467043,2024-11-30
Alaska,4,5.622010357455917,2024-11-30
Arizona,4,61.25182897802913,2024-11-30
Arkansas,4,9.94236596013376,2024-11-30
California,4,194.02335620172235,2024-11-30
Colorado,4,44.09828338158456,2024-11-30
Connecticut,4,17.971261151633918,2024-11-30
Delaware,4,6.135742869537718,2024-11-30
District of Columbia,4,1.7769526761057937,2024-11-30
Florida,4,178.79128906431382,2024-11-30
Georgia,4,65.06258956821891,2024-11-30
Hawaii,4,7.401944138209754,2024-11-30
Idaho,4,17.792735795429408,2024-11-30
Illinois,4,73.63481468757634,2024-11-30
Indiana,4,60.592677835728466,2024-11-30
Iowa,4,13.065747585230781,2024-11-30
Kansas,4,19.175278430918677,2024-11-30
Kentucky,4,4.680407347145312,2024-11-30
Louisiana,4,23.078362906591696,2024-11-30
Maine,4,3.1419414020451923,2024-11-30
Maryland,4,10.958575376504474,2024-11-30
Massachusetts,4,58.03212308761509,2024-11-30
Michigan,4,90.99962284743211,2024-11-30
Minnesota,4,11.821020503741643,2024-11-30
Mississippi,4,9.767830276673843,2024-11-30
Missouri,4,47.49654432665344,2024-11-30
Montana,4,6.0093483268907395,2024-11-30
Nebraska,4,18.81853489885833,2024-11-30
Nevada,4,16.90804442087137,2024-11-30
New Hampshire,4,5.7530053897072575,2024-11-30
New Jersey,4,82.63913182570883,2024-11-30
New Mexico,4,19.37914820827844,2024-11-30
New York,4,53.057381080977514,2024-11-30
North Carolina,4,64.62489623522622,2024-11-30
North Dakota,4,10.180396173714637,2024-11-30
Ohio,4,75.35295070271425,2024-11-30
Oklahoma,4,88.91930100771853,2024-11-30
Oregon,4,22.101241556244954,2024-11-30
Pennsylvania,4,51.41759388254803,2024-11-30
Puerto Rico,4,10.392947029685685,2024-11-30
Rhode Island,4,4.235934266416256,2024-11-30
South Carolina,4,13.488392386667972,2024-11-30
South Dakota,4,7.473116373056644,2024-11-30
Tennessee,4,39.6438839949886,2024-11-30
Texas,4,94.32276831618249,2024-11-30
US,4,2071.002420306589,2024-11-30
Utah,4,3.3571286373829365,2024-11-30
Vermont,4,1.759712004978022,2024-11-30
Virginia,4,46.148198054243124,2024-11-30
Washington,4,9.554586774592114,2024-11-30
West Virginia,4,6.531864336399117,2024-11-30
Wisconsin,4,29.534877910117004,2024-11-30
Wyoming,4,5.523786242855257,2024-11-30
