location_name,horizon,value,date
Alabama,4,70.752885697405,2024-12-14
Alaska,4,19.297514737803247,2024-12-14
Arizona,4,776.0096724317048,2024-12-14
Arkansas,4,18.693248796203218,2024-12-14
California,4,1122.241223442426,2024-12-14
Colorado,4,72.20658383686565,2024-12-14
Connecticut,4,45.945219153014584,2024-12-14
Delaware,4,25.337164246422464,2024-12-14
District of Columbia,4,19.22610833989328,2024-12-14
Florida,4,685.792376245728,2024-12-14
Georgia,4,137.52799868031664,2024-12-14
Hawaii,4,12.678783244879003,2024-12-14
Idaho,4,100.3429305543774,2024-12-14
Illinois,4,121.93669675063434,2024-12-14
Indiana,4,93.73652989776338,2024-12-14
Iowa,4,22.340019107686643,2024-12-14
Kansas,4,26.17321066946824,2024-12-14
Kentucky,4,32.60788894160716,2024-12-14
Louisiana,4,130.47273503978704,2024-12-14
Maine,4,7.3588859818493075,2024-12-14
Maryland,4,59.47913076190767,2024-12-14
Massachusetts,4,43.72878462874269,2024-12-14
Michigan,4,277.4974028101439,2024-12-14
Minnesota,4,179.1560088059091,2024-12-14
Mississippi,4,86.63048424861708,2024-12-14
Missouri,4,109.04544926787679,2024-12-14
Montana,4,28.63901453481525,2024-12-14
Nebraska,4,21.661232296146935,2024-12-14
Nevada,4,77.29336759825829,2024-12-14
New Hampshire,4,39.0266184517434,2024-12-14
New Jersey,4,147.9035053391498,2024-12-14
New Mexico,4,87.75350281409484,2024-12-14
New York,4,183.3315221894606,2024-12-14
North Carolina,4,174.3517285327464,2024-12-14
North Dakota,4,29.623590995074522,2024-12-14
Ohio,4,127.52680987822868,2024-12-14
Oklahoma,4,97.4175645997634,2024-12-14
Oregon,4,124.24522714408714,2024-12-14
Pennsylvania,4,169.79815953625706,2024-12-14
Puerto Rico,4,57.761282901581936,2024-12-14
Rhode Island,4,5.36455827563031,2024-12-14
South Carolina,4,28.21588043222746,2024-12-14
South Dakota,4,23.712451909515103,2024-12-14
Tennessee,4,119.30374811265263,2024-12-14
Texas,4,669.5227611363794,2024-12-14
US,4,4633.387276063048,2024-12-14
Utah,4,44.4811407383655,2024-12-14
Vermont,4,3.0356608137345726,2024-12-14
Virginia,4,136.09604190287547,2024-12-14
Washington,4,156.95088682102897,2024-12-14
West Virginia,4,18.413065488055935,2024-12-14
Wisconsin,4,60.577065110888995,2024-12-14
Wyoming,4,20.143043227021433,2024-12-14
