location_name,horizon,value,date
Alabama,3,223.0064988944793,2025-01-11
Alaska,3,42.36383201330406,2025-01-11
Arizona,3,666.0005143174577,2025-01-11
Arkansas,3,205.1508976742061,2025-01-11
California,3,1662.8647937355859,2025-01-11
Colorado,3,272.9714301487976,2025-01-11
Connecticut,3,85.40142389822755,2025-01-11
Delaware,3,32.048463435933215,2025-01-11
District of Columbia,3,31.697961430941188,2025-01-11
Florida,3,958.0467415904063,2025-01-11
Georgia,3,382.7429285941028,2025-01-11
Hawaii,3,72.94391864607664,2025-01-11
Idaho,3,149.7048572839788,2025-01-11
Illinois,3,701.076870288253,2025-01-11
Indiana,3,532.8689278512446,2025-01-11
Iowa,3,73.15690992681101,2025-01-11
Kansas,3,176.76222722056676,2025-01-11
Kentucky,3,307.08491911681176,2025-01-11
Louisiana,3,305.168153035955,2025-01-11
Maine,3,30.044822986596124,2025-01-11
Maryland,3,208.8241504060994,2025-01-11
Massachusetts,3,217.98925210290753,2025-01-11
Michigan,3,409.10217720049326,2025-01-11
Minnesota,3,239.46117618020716,2025-01-11
Mississippi,3,81.15728874228071,2025-01-11
Missouri,3,690.0226062235204,2025-01-11
Montana,3,43.33198519097012,2025-01-11
Nebraska,3,58.287592454425926,2025-01-11
Nevada,3,143.89065304364084,2025-01-11
New Hampshire,3,41.29473354814024,2025-01-11
New Jersey,3,495.8191832458435,2025-01-11
New Mexico,3,165.7914939956817,2025-01-11
New York,3,1469.7312543571977,2025-01-11
North Carolina,3,421.12491778614356,2025-01-11
North Dakota,3,34.37209484555448,2025-01-11
Ohio,3,562.1051702595909,2025-01-11
Oklahoma,3,502.30034173855023,2025-01-11
Oregon,3,493.2294684572924,2025-01-11
Pennsylvania,3,648.5692005614676,2025-01-11
Puerto Rico,3,25.51793705311568,2025-01-11
Rhode Island,3,35.32172460900709,2025-01-11
South Carolina,3,220.07374523861714,2025-01-11
South Dakota,3,63.23974831120912,2025-01-11
Tennessee,3,517.505876218538,2025-01-11
Texas,3,1289.9189796538108,2025-01-11
US,3,19217.50706389082,2025-01-11
Utah,3,62.12903776690267,2025-01-11
Vermont,3,23.40756403243497,2025-01-11
Virginia,3,406.42866019154707,2025-01-11
Washington,3,422.03936783629126,2025-01-11
West Virginia,3,113.25404594047168,2025-01-11
Wisconsin,3,345.21265369122636,2025-01-11
Wyoming,3,14.638643141033612,2025-01-11
