location_name,horizon,value,date
Alabama,3,81.2436729753611,2024-12-07
Alaska,3,12.080657678024883,2024-12-07
Arizona,3,782.3632166130901,2024-12-07
Arkansas,3,25.232621822438425,2024-12-07
California,3,501.9330878749917,2024-12-07
Colorado,3,51.53431170987807,2024-12-07
Connecticut,3,43.146842496113,2024-12-07
Delaware,3,9.65894404142094,2024-12-07
District of Columbia,3,8.649330746788177,2024-12-07
Florida,3,607.1964853383319,2024-12-07
Georgia,3,100.09364599135468,2024-12-07
Hawaii,3,10.932231194179229,2024-12-07
Idaho,3,18.612875054777465,2024-12-07
Illinois,3,95.86097146921834,2024-12-07
Indiana,3,61.8656102140578,2024-12-07
Iowa,3,5.241698109604966,2024-12-07
Kansas,3,26.592120248128822,2024-12-07
Kentucky,3,44.2079568363169,2024-12-07
Louisiana,3,96.73106035559594,2024-12-07
Maine,3,6.336877900681339,2024-12-07
Maryland,3,15.292260806380442,2024-12-07
Massachusetts,3,225.53884662034662,2024-12-07
Michigan,3,114.1357319029124,2024-12-07
Minnesota,3,53.551688786923584,2024-12-07
Mississippi,3,51.1254166436614,2024-12-07
Missouri,3,114.41050634720905,2024-12-07
Montana,3,5.3092584032991414,2024-12-07
Nebraska,3,8.92690344667962,2024-12-07
Nevada,3,110.34864216014797,2024-12-07
New Hampshire,3,41.10839468975557,2024-12-07
New Jersey,3,96.44260141915774,2024-12-07
New Mexico,3,16.029707153495846,2024-12-07
New York,3,348.2405211919992,2024-12-07
North Carolina,3,148.94413460374952,2024-12-07
North Dakota,3,37.54016641280338,2024-12-07
Ohio,3,240.86547840052296,2024-12-07
Oklahoma,3,71.29124314601489,2024-12-07
Oregon,3,68.56105649294948,2024-12-07
Pennsylvania,3,134.81628383390517,2024-12-07
Puerto Rico,3,78.2533019110294,2024-12-07
Rhode Island,3,5.128767714974331,2024-12-07
South Carolina,3,43.68777446048387,2024-12-07
South Dakota,3,10.32769294568229,2024-12-07
Tennessee,3,90.66789983450298,2024-12-07
Texas,3,419.1322897174312,2024-12-07
US,3,3578.01836771574,2024-12-07
Utah,3,26.33307421878463,2024-12-07
Vermont,3,4.59378141253148,2024-12-07
Virginia,3,61.574964970530075,2024-12-07
Washington,3,145.7990873164419,2024-12-07
West Virginia,3,5.4971908720771285,2024-12-07
Wisconsin,3,43.44512942311431,2024-12-07
Wyoming,3,10.126703482965203,2024-12-07
