location_name,horizon,value,date
Alabama,4,27.55728466728886,2024-11-23
Alaska,4,-2.922367434314832,2024-11-23
Arizona,4,23.193959442613956,2024-11-23
Arkansas,4,11.24186374647718,2024-11-23
California,4,159.21184401008244,2024-11-23
Colorado,4,33.90062500858393,2024-11-23
Connecticut,4,4.791862074614281,2024-11-23
Delaware,4,4.026802209123599,2024-11-23
District of Columbia,4,1.7820080876757174,2024-11-23
Florida,4,173.6775799105391,2024-11-23
Georgia,4,25.071204525748833,2024-11-23
Hawaii,4,8.808759114446746,2024-11-23
Idaho,4,5.17237009847615,2024-11-23
Illinois,4,23.213970224527507,2024-11-23
Indiana,4,53.42696359267786,2024-11-23
Iowa,4,16.53637059661631,2024-11-23
Kansas,4,15.573137941662194,2024-11-23
Kentucky,4,3.442010348687794,2024-11-23
Louisiana,4,19.449348080127574,2024-11-23
Maine,4,6.612194572545331,2024-11-23
Maryland,4,8.102728567887194,2024-11-23
Massachusetts,4,12.933155687023302,2024-11-23
Michigan,4,30.53209516978896,2024-11-23
Minnesota,4,28.91726361261268,2024-11-23
Mississippi,4,13.925393911250284,2024-11-23
Missouri,4,50.908875634673194,2024-11-23
Montana,4,1.6262189359746515,2024-11-23
Nebraska,4,7.03089908222812,2024-11-23
Nevada,4,17.388493985941544,2024-11-23
New Hampshire,4,4.602864661427348,2024-11-23
New Jersey,4,30.737396694213828,2024-11-23
New Mexico,4,1.4307032642118975,2024-11-23
New York,4,88.05981289364303,2024-11-23
North Carolina,4,44.665779399513546,2024-11-23
North Dakota,4,6.04020127042809,2024-11-23
Ohio,4,46.86206662486676,2024-11-23
Oklahoma,4,58.9921323991488,2024-11-23
Oregon,4,3.014729367207904,2024-11-23
Pennsylvania,4,46.48540331761445,2024-11-23
Puerto Rico,4,5.643704031204285,2024-11-23
Rhode Island,4,2.6619714257736273,2024-11-23
South Carolina,4,23.764871082393622,2024-11-23
South Dakota,4,9.154609032247564,2024-11-23
Tennessee,4,34.55114718507216,2024-11-23
Texas,4,73.53188890375523,2024-11-23
US,4,1148.5505360312109,2024-11-23
Utah,4,1.1395854811804635,2024-11-23
Vermont,4,1.0357057053106213,2024-11-23
Virginia,4,53.493644109968805,2024-11-23
Washington,4,3.821326756822796,2024-11-23
West Virginia,4,8.710312976802568,2024-11-23
Wisconsin,4,12.13473407558624,2024-11-23
Wyoming,4,5.566501229639491,2024-11-23
