location_name,horizon,value,date
Alabama,3,71.95983152495411,2024-12-07
Alaska,3,9.13848089954018,2024-12-07
Arizona,3,729.3632448906468,2024-12-07
Arkansas,3,19.889794587903182,2024-12-07
California,3,638.0212909415342,2024-12-07
Colorado,3,49.2394973333448,2024-12-07
Connecticut,3,44.27974946471475,2024-12-07
Delaware,3,8.94529011196774,2024-12-07
District of Columbia,3,11.637556926665658,2024-12-07
Florida,3,604.755286252548,2024-12-07
Georgia,3,116.21644688224558,2024-12-07
Hawaii,3,15.070455812259485,2024-12-07
Idaho,3,19.069741900051472,2024-12-07
Illinois,3,82.94501717798248,2024-12-07
Indiana,3,77.210262772876,2024-12-07
Iowa,3,8.685597814130277,2024-12-07
Kansas,3,26.35622624586553,2024-12-07
Kentucky,3,32.343881161215876,2024-12-07
Louisiana,3,89.49730307184159,2024-12-07
Maine,3,4.517007383887989,2024-12-07
Maryland,3,34.09836297065632,2024-12-07
Massachusetts,3,245.6401613798508,2024-12-07
Michigan,3,271.4077934488237,2024-12-07
Minnesota,3,38.936069189687444,2024-12-07
Mississippi,3,52.331401733790166,2024-12-07
Missouri,3,61.49113484514949,2024-12-07
Montana,3,5.499498112446537,2024-12-07
Nebraska,3,8.855609274249579,2024-12-07
Nevada,3,102.91213999073516,2024-12-07
New Hampshire,3,30.42785754555806,2024-12-07
New Jersey,3,78.95167531384051,2024-12-07
New Mexico,3,52.81915094026719,2024-12-07
New York,3,322.3688139398772,2024-12-07
North Carolina,3,148.03650042182224,2024-12-07
North Dakota,3,35.870419705615234,2024-12-07
Ohio,3,375.8702715843141,2024-12-07
Oklahoma,3,81.03112885261497,2024-12-07
Oregon,3,90.67931639879517,2024-12-07
Pennsylvania,3,139.16089116858782,2024-12-07
Puerto Rico,3,78.81477078497436,2024-12-07
Rhode Island,3,5.41525411158621,2024-12-07
South Carolina,3,37.17875439882379,2024-12-07
South Dakota,3,5.483600550433792,2024-12-07
Tennessee,3,98.21783783070143,2024-12-07
Texas,3,453.3921260658403,2024-12-07
US,3,3502.050600218127,2024-12-07
Utah,3,23.83585562657789,2024-12-07
Vermont,3,4.452353123830691,2024-12-07
Virginia,3,62.73633010809997,2024-12-07
Washington,3,119.69286216462777,2024-12-07
West Virginia,3,5.535467184616462,2024-12-07
Wisconsin,3,48.0392598261,2024-12-07
Wyoming,3,10.38243101358586,2024-12-07
